"uri","sort_name","authority_id","created_by"
"/agents/people/77363","Sheehan, Joanne","http://id.loc.gov/authorities/names/n90682969","lyrasis-dts"
"/agents/people/77368","Dauverné, François Georges Auguste, 1799-1874","http://id.loc.gov/authorities/names/n80025660","lyrasis-dts"
"/agents/people/77369","Porter, Noah, 1781-1866","http://id.loc.gov/authorities/names/nr95019321","lyrasis-dts"
"/agents/people/77375","Taft, Helen Herron, 1861-1943","http://id.loc.gov/authorities/names/n85185523","lyrasis-dts"
"/agents/people/77381","Meigs, Joe V. (Joe Vincent), 1840-","http://id.loc.gov/authorities/names/no91021158","lyrasis-dts"
"/agents/people/77386","Albright, William Foxwell, 1891-1971","http://id.loc.gov/authorities/names/n50041030","lyrasis-dts"
"/agents/people/77389","Holtzmann, Fanny E. (Fanny Ellen), 1903-1980","http://id.loc.gov/authorities/names/n95008950","lyrasis-dts"
"/agents/people/77392","Colebrooke, William Macbean George, Sir, 1787-1870","http://id.loc.gov/authorities/names/n88132989","lyrasis-dts"
"/agents/people/77397","McCutcheon, George Barr, 1866-1928","http://id.loc.gov/authorities/names/n80063000","lyrasis-dts"
"/agents/people/77402","Welch, Marie de L. (Marie de Laveaga), 1905-1974","http://id.loc.gov/authorities/names/n96097050","lyrasis-dts"
"/agents/people/77403","Longfellow, William P. P. (William Pitt Preble), 1836-1913","http://id.loc.gov/authorities/names/no2015125085","lyrasis-dts"
"/agents/people/77413","Reedy, William Marion, 1862-1920","http://id.loc.gov/authorities/names/n87934835","lyrasis-dts"
"/agents/people/77420","Hadley, Morris, 1894-","http://id.loc.gov/authorities/names/n88071620","lyrasis-dts"
"/agents/people/77423","Schuchert, Charles, 1858-1942","http://id.loc.gov/authorities/names/n84803387","lyrasis-dts"
"/agents/people/77425","Kunhardt, Peter W.","http://id.loc.gov/authorities/names/n92032722","lyrasis-dts"
"/agents/people/77426","Bassett, Edward M. (Edward Murray), 1863-1948","http://id.loc.gov/authorities/names/n85363594","lyrasis-dts"
"/agents/people/77429","Epler, Percy H. (Percy Harold), 1872-","http://id.loc.gov/authorities/names/no89006540","lyrasis-dts"
"/agents/people/77432","Williams, Otho Holland, 1747-1794","http://id.loc.gov/authorities/names/nr91043008","lyrasis-dts"
"/agents/people/77436","Hodges, C. H. (Charles Howard), 1764-1837","http://id.loc.gov/authorities/names/n83072632","lyrasis-dts"
"/agents/people/77441","Shirreff, Emily Anne Eliza, 1814-1897","http://id.loc.gov/authorities/names/n79018669","lyrasis-dts"
"/agents/people/77442","Sibley, Henry Hastings, 1811-1891","http://id.loc.gov/authorities/names/n80139258","lyrasis-dts"
"/agents/people/77445","Hunt, William Morris, 1824-1879","http://id.loc.gov/authorities/names/n79150375","lyrasis-dts"
"/agents/people/77446","Léon, Maurice, 1880-","http://id.loc.gov/authorities/names/n2005078789","lyrasis-dts"
"/agents/people/77447","White, Dyer, 1762-1841","http://id.loc.gov/authorities/names/n2009162391","lyrasis-dts"
"/agents/people/77449","Palacio Valdés, Armando, 1853-1938","http://id.loc.gov/authorities/names/n50051749","lyrasis-dts"
"/agents/people/77452","Hapgood, Hutchins, 1869-1944","http://id.loc.gov/authorities/names/n50019137","lyrasis-dts"
"/agents/people/77457","Otis, Raymond","http://id.loc.gov/authorities/names/n80060505","lyrasis-dts"
"/agents/people/77459","Moore, Lamont","http://id.loc.gov/authorities/names/no93010377","lyrasis-dts"
"/agents/people/77461","Shew, Jacob, approximately 1826-1879","http://id.loc.gov/authorities/names/no2009090487","lyrasis-dts"
"/agents/people/77464","Boulton, Agnes, 1893-1968","http://id.loc.gov/authorities/names/n99044260","lyrasis-dts"
"/agents/people/77466","Paz-Soldán, Carlos Enrique, 1885-","http://id.loc.gov/authorities/names/n85800279","lyrasis-dts"
"/agents/people/77471","Thurnwald, Richard, 1869-1954","http://id.loc.gov/authorities/names/n81053364","lyrasis-dts"
"/agents/people/77473","Heinrichs, Waldo Huntley, 1891-1959","http://id.loc.gov/authorities/names/n00035872","lyrasis-dts"
"/agents/people/77474","Borawski, Walta","http://id.loc.gov/authorities/names/n88680045","lyrasis-dts"
"/agents/people/77475","Shields, Frederic, 1833-1911","http://id.loc.gov/authorities/names/n88633389","lyrasis-dts"
"/agents/people/77479","Heath, Robert, Sir, 1575-1649","http://id.loc.gov/authorities/names/n84000697","lyrasis-dts"
"/agents/people/77482","Rehn, Isaac","http://id.loc.gov/authorities/names/nr93042691","lyrasis-dts"
"/agents/people/77485","Riley, James Whitcomb, 1849-1916","http://id.loc.gov/authorities/names/n79089084","lyrasis-dts"
"/agents/people/77487","Fields, Barbara Jeanne","http://id.loc.gov/authorities/names/n85048412","lyrasis-dts"
"/agents/people/77492","Tikhonov, Nikolaĭ, 1896-1979","http://id.loc.gov/authorities/names/n79105769","lyrasis-dts"
"/agents/people/77495","Johnston, William Dawson, 1871-1928","http://id.loc.gov/authorities/names/n97004851","lyrasis-dts"
"/agents/people/77496","Catherine, of Braganza, Queen, consort of Charles II, King of England, 1638-1705","http://id.loc.gov/authorities/names/n84107660","lyrasis-dts"
"/agents/people/77498","Sitwell, Osbert, 1892-1969","http://id.loc.gov/authorities/names/n79008239","lyrasis-dts"
"/agents/people/77501","Turbyfill, Mark, 1896-1990","http://id.loc.gov/authorities/names/n86025697","lyrasis-dts"
"/agents/people/77503","Milinowski, Marta, 1885-1970","http://id.loc.gov/authorities/names/no2004046981","lyrasis-dts"
"/agents/people/77504","Pendergrast, Garrett Elliott, 1776-1850","http://id.loc.gov/authorities/names/no2011094710","lyrasis-dts"
"/agents/people/77505","Blumenschein, E. L. (Ernest Leonard), 1874-1960","http://id.loc.gov/authorities/names/n50009588","lyrasis-dts"
"/agents/people/77512","Lonsdale, James Lowther, Earl of, 1736-1802","http://id.loc.gov/authorities/names/no91015391","lyrasis-dts"
"/agents/people/77518","Mayer, Brantz, 1809-1879","http://id.loc.gov/authorities/names/n81070541","lyrasis-dts"
"/agents/people/77519","Ingram, Robert","http://id.loc.gov/authorities/names/n87832416","lyrasis-dts"
"/agents/people/77525","Klebs, Arnold C. (Arnold Carl), 1870-1943","http://id.loc.gov/authorities/names/n88088069","lyrasis-dts"
"/agents/people/77526","Charlotte Augusta, Princess of Great Britain, 1796-1817","http://id.loc.gov/authorities/names/n85142238","lyrasis-dts"
"/agents/people/77527","Mitchell, Bert G.","http://id.loc.gov/authorities/names/n88120721","lyrasis-dts"
"/agents/people/77529","Cleaver, Diane","http://id.loc.gov/authorities/names/n82267743","lyrasis-dts"
"/agents/people/77530","Chang, Ifan, 1906-","http://id.loc.gov/authorities/names/no97046991","lyrasis-dts"
"/agents/people/77536","Davis, Charles T. (Charles Twitchell), 1918-1981","http://id.loc.gov/authorities/names/n81146341","lyrasis-dts"
"/agents/people/77541","Brenton, Edward Pelham, 1774-1839","http://id.loc.gov/authorities/names/n88138741","lyrasis-dts"
"/agents/people/77544","Keele, Kenneth D. (Kenneth David), 1909-","http://id.loc.gov/authorities/names/n82159214","lyrasis-dts"
"/agents/people/77546","Flotow, Friedrich von, 1812-1883","http://id.loc.gov/authorities/names/n83129447","lyrasis-dts"
"/agents/people/77548","Hesse, Hermann, 1877-1962","http://id.loc.gov/authorities/names/n79006698","lyrasis-dts"
"/agents/people/77553","Ackté, Aino, 1876-1944","http://id.loc.gov/authorities/names/n86133972","lyrasis-dts"
"/agents/people/77557","Kendig, M. (Marjorie), 1896?-1981","http://id.loc.gov/authorities/names/nr91003883","lyrasis-dts"
"/agents/people/77564","Van der Stucken, Frank V., 1858-1929","http://id.loc.gov/authorities/names/no92001172","lyrasis-dts"
"/agents/people/77567","Lingley, Charles Ramsdell, 1877-1934","http://id.loc.gov/authorities/names/no99063936","lyrasis-dts"
"/agents/people/77570","Norton, J. Pease (John Pease), 1877-","http://id.loc.gov/authorities/names/no2001087725","lyrasis-dts"
"/agents/people/77571","Lepsius, Richard, 1810-1884","http://id.loc.gov/authorities/names/n81127097","lyrasis-dts"
"/agents/people/77584","Davidson, Thomas, 1840-1900","http://id.loc.gov/authorities/names/n50035672","lyrasis-dts"
"/agents/people/77586","Staebler, Neil, 1905-2000","http://id.loc.gov/authorities/names/nr89001910","lyrasis-dts"
"/agents/people/77587","Spence, Joseph, 1699-1768","http://id.loc.gov/authorities/names/n50021261","lyrasis-dts"
"/agents/people/77588","Chapman, John, 1822-1894","http://id.loc.gov/authorities/names/n88156332","lyrasis-dts"
"/agents/people/77590","Latourette, Kenneth Scott, 1884-1968","http://id.loc.gov/authorities/names/n79065573","lyrasis-dts"
"/agents/people/77602","Weidenreich, Franz, 1873-1948","http://id.loc.gov/authorities/names/n82070574","lyrasis-dts"
"/agents/people/77604","Fitch, Eleazar T. (Eleazar Thompson), 1791-1871","http://id.loc.gov/authorities/names/n88662056","lyrasis-dts"
"/agents/people/77605","Mangum, Willie Person, 1792-1861","http://id.loc.gov/authorities/names/n86149011","lyrasis-dts"
"/agents/people/77606","Olmstead, Lemuel Gregory, 1808-1880","http://id.loc.gov/authorities/names/nr92042010","lyrasis-dts"
"/agents/people/77608","Gurlitt, Cornelius, 1820-1901","http://id.loc.gov/authorities/names/n82110144","lyrasis-dts"
"/agents/people/77620","Ely, Albert H. (Albert Heman), 1894-1964","http://id.loc.gov/authorities/names/n98063268","lyrasis-dts"
"/agents/people/77622","Shapira, Avraham Duber Kahana, 1870-1943","http://id.loc.gov/authorities/names/n84190323","lyrasis-dts"
"/agents/people/77628","Evans, Abbie Huston","http://id.loc.gov/authorities/names/nr93032213","lyrasis-dts"
"/agents/people/77630","Lehmann-Haupt, Ferdinand Friedrich Carl, 1861-1938","http://id.loc.gov/authorities/names/nr96023593","lyrasis-dts"
"/agents/people/77632","Austin, Mary, 1868-1934","http://id.loc.gov/authorities/names/n80145753","lyrasis-dts"
"/agents/people/77635","Atherton, Ray, 1883-1960","http://id.loc.gov/authorities/names/no2006017443","lyrasis-dts"
"/agents/people/77644","Knapik, Harold, 1916-1976","http://id.loc.gov/authorities/names/no2015028193","lyrasis-dts"
"/agents/people/77646","Wheeler, Arthur M. (Arthur Martin), 1836-","http://id.loc.gov/authorities/names/n86824713","lyrasis-dts"
"/agents/people/77647","Koch, Frederick R. (Frederick Robinson)","http://id.loc.gov/authorities/names/n2001031019","lyrasis-dts"
"/agents/people/77650","Nicholson, William, 1753-1815","http://id.loc.gov/authorities/names/n85089674","lyrasis-dts"
"/agents/people/77659","Wilson, Gilbert Brown, 1907-","http://id.loc.gov/authorities/names/n2014013475","lyrasis-dts"
"/agents/people/77664","Fisher, A. Hugh (Alfred Hugh), 1867-1945","http://id.loc.gov/authorities/names/nr93014634","lyrasis-dts"
"/agents/people/77665","Steichen, Joanna T.","http://id.loc.gov/authorities/names/n83127273","lyrasis-dts"
"/agents/people/77669","Humphries, Rolfe","http://id.loc.gov/authorities/names/n50034126","lyrasis-dts"
"/agents/people/77675","Wesley, Charles, 1757-1834","http://id.loc.gov/authorities/names/nr92001864","lyrasis-dts"
"/agents/people/77679","Roth, Rudolf von, 1821-1895","http://id.loc.gov/authorities/names/n93009135","lyrasis-dts"
"/agents/people/77680","Eastman, George, 1854-1932","http://id.loc.gov/authorities/names/n81109080","lyrasis-dts"
"/agents/people/77682","Watt, A. P. (Alexander Pollock), 1834-1914","http://id.loc.gov/authorities/names/nr98036602","lyrasis-dts"
"/agents/people/77684","Neuberg, Joseph, 1806-1867","http://id.loc.gov/authorities/names/n93055358","lyrasis-dts"
"/agents/people/77686","Bingham, Hiram, 1831-1908","http://id.loc.gov/authorities/names/nr89007128","lyrasis-dts"
"/agents/people/77691","Collins, James L.","http://id.loc.gov/authorities/names/n85008830","lyrasis-dts"
"/agents/people/77692","Caughey, John Walton, 1902-1995","http://id.loc.gov/authorities/names/n80010492","lyrasis-dts"
"/agents/people/77693","Abbott, Leonard Dalton, 1878-1953","http://id.loc.gov/authorities/names/n93027067","lyrasis-dts"
"/agents/people/77694","Jonas, Regina, 1902-1944","http://id.loc.gov/authorities/names/nr96022697","lyrasis-dts"
"/agents/people/77701","Peck, John J. (John James), 1821-1878","http://id.loc.gov/authorities/names/nr99027112","lyrasis-dts"
"/agents/people/77713","Campbell, Thomas, 1790-1858","http://id.loc.gov/authorities/names/nr92013273","lyrasis-dts"
"/agents/people/77716","Thornton, William, 1759-1828","http://id.loc.gov/authorities/names/n81141884","lyrasis-dts"
"/agents/people/77718","Zemke, Hub, 1914-","http://id.loc.gov/authorities/names/n88166911","lyrasis-dts"
"/agents/people/77719","Bernays, Edward L., 1891-1995","http://id.loc.gov/authorities/names/n79056585","lyrasis-dts"
"/agents/people/77728","Kinder, Elaine Flitner, 1890-1979","http://id.loc.gov/authorities/names/no2009087704","lyrasis-dts"
"/agents/people/77732","Magnus, Maurice, 1876-1920","http://id.loc.gov/authorities/names/n81075610","lyrasis-dts"
"/agents/people/77734","Minot, Charles Sedgwick, 1852-1914","http://id.loc.gov/authorities/names/n79066563","lyrasis-dts"
"/agents/people/77736","Woodward, Henry, 1832-1921","http://id.loc.gov/authorities/names/nr00028236","lyrasis-dts"
"/agents/people/77737","Stowe, Lyman Beecher, 1880-1963","http://id.loc.gov/authorities/names/n93066711","lyrasis-dts"
"/agents/people/77740","Jordan, Riverda Harding, 1873-1950","http://id.loc.gov/authorities/names/no2002004093","lyrasis-dts"
"/agents/people/77745","Martinet, Marcel, 1887-1944","http://id.loc.gov/authorities/names/n84083952","lyrasis-dts"
"/agents/people/77750","Low, Seth, 1850-1916","http://id.loc.gov/authorities/names/n86071930","lyrasis-dts"
"/agents/people/77752","La Luzerne, Anne-César, chevalier de, 1741-1791","http://id.loc.gov/authorities/names/nr91038679","lyrasis-dts"
"/agents/people/77755","Huelsenbeck, Richard, 1892-1974","http://id.loc.gov/authorities/names/n82230661","lyrasis-dts"
"/agents/people/77756","Bristol, William","http://id.loc.gov/authorities/names/nb2007001716","lyrasis-dts"
"/agents/people/77763","Noble, John W. (John Willcock), 1831-1912","http://id.loc.gov/authorities/names/n89125988","lyrasis-dts"
"/agents/people/77766","Lutyens, Edwin Landseer, Sir, 1869-1944","http://id.loc.gov/authorities/names/n81094255","lyrasis-dts"
"/agents/people/77768","Mallery, Otto Tod, 1881-1956","http://id.loc.gov/authorities/names/no2008040688","lyrasis-dts"
"/agents/people/77775","Stevens, Alexander H. (Alexander Hodgdon), 1789-1869","http://id.loc.gov/authorities/names/nr91002292","lyrasis-dts"
"/agents/people/77778","Santley, Kate","http://id.loc.gov/authorities/names/no2007086086","lyrasis-dts"
"/agents/people/77780","Lobengula, King of the Matabele, approximately 1833-1893?","http://id.loc.gov/authorities/names/n79128144","lyrasis-dts"
"/agents/people/77787","Sperry, J. Austin (Jacob Austin), 1823-1896","http://id.loc.gov/authorities/names/no2011087983","lyrasis-dts"
"/agents/people/77793","Muir, Willa, 1890-1970","http://id.loc.gov/authorities/names/n50013039","lyrasis-dts"
"/agents/people/77795","Mikhashoff, Yvar, 1941-1993","http://id.loc.gov/authorities/names/n81015007","lyrasis-dts"
"/agents/people/77796","Griffith, Helen","http://id.loc.gov/authorities/names/no93025490","lyrasis-dts"
"/agents/people/77797","Trager, Frank N.","http://id.loc.gov/authorities/names/n50014656","lyrasis-dts"
"/agents/people/77799","Pitkin, Timothy, 1766-1847","http://id.loc.gov/authorities/names/n88138757","lyrasis-dts"
"/agents/people/77802","Strauss, Johann, 1804-1849","http://id.loc.gov/authorities/names/n79106446","lyrasis-dts"
"/agents/people/77804","Allen, Frederick W.","http://id.loc.gov/authorities/names/n87865922","lyrasis-dts"
"/agents/people/77805","Yeats, Elizabeth Corbet, 1868-1940","http://id.loc.gov/authorities/names/n85369249","lyrasis-dts"
"/agents/people/77806","Horsley, Victor, Sir, 1857-1916","http://id.loc.gov/authorities/names/n84804792","lyrasis-dts"
"/agents/people/77809","Davey, L. M. (Lycurgus Michael), 1918-","http://id.loc.gov/authorities/names/n96800855","lyrasis-dts"
"/agents/people/77810","Rice, Allen Thorndike, 1851-1889","http://id.loc.gov/authorities/names/n88653971","lyrasis-dts"
"/agents/people/77811","Wildman, Thomas G. (Thomas Gregory), 1837-1891","http://id.loc.gov/authorities/names/no2007012039","lyrasis-dts"
"/agents/people/77812","Bunting, Henry, 1911-1954","http://id.loc.gov/authorities/names/n85803506","lyrasis-dts"
"/agents/people/77813","Kijowski, Andrzej, 1928-1985","http://id.loc.gov/authorities/names/n82024903","lyrasis-dts"
"/agents/people/77817","Babinski, J. (Joseph), 1857-1932","http://id.loc.gov/authorities/names/nr2001018228","lyrasis-dts"
"/agents/people/77819","Hale, George Ellery, 1868-1938","http://id.loc.gov/authorities/names/n79135326","lyrasis-dts"
"/agents/people/77820","Price, Kenneth","http://id.loc.gov/authorities/names/no00096118","lyrasis-dts"
"/agents/people/77821","McCourt, James, 1941-","http://id.loc.gov/authorities/names/n82239155","lyrasis-dts"
"/agents/people/77822","Vincent, George E. (George Edgar), 1864-1941","http://id.loc.gov/authorities/names/n86041190","lyrasis-dts"
"/agents/people/77829","Shafer, Robert, 1889-1956","http://id.loc.gov/authorities/names/n50001454","lyrasis-dts"
"/agents/people/77834","Sanborn, John B. (John Benjamin), 1826-1904","http://id.loc.gov/authorities/names/no97038232","lyrasis-dts"
"/agents/people/77839","Alvord, John Watson, 1807-1880","http://id.loc.gov/authorities/names/n80122814","lyrasis-dts"
"/agents/people/77847","Page, Leigh, 1884-","http://id.loc.gov/authorities/names/n85800957","lyrasis-dts"
"/agents/people/77848","Reiser, Alois, 1887-1977","http://id.loc.gov/authorities/names/no92005609","lyrasis-dts"
"/agents/people/77849","Roberts, Brian","http://id.loc.gov/authorities/names/n88262395","lyrasis-dts"
"/agents/people/77851","Cornell, Julien D., 1910-","http://id.loc.gov/authorities/names/n50020427","lyrasis-dts"
"/agents/people/77855","Bailey, William Whitman, 1843-1914","http://id.loc.gov/authorities/names/n87114868","lyrasis-dts"
"/agents/people/77859","Haight, Charles Sherman, 1870-1938","http://id.loc.gov/authorities/names/n85363490","lyrasis-dts"
"/agents/people/77864","Kovpak, S. A. (Sydir Artemovych), 1887-1967","http://id.loc.gov/authorities/names/n84140596","lyrasis-dts"
"/agents/people/77870","Winston, Henry, 1911-1986","http://id.loc.gov/authorities/names/n50015339","lyrasis-dts"
"/agents/people/77875","Saemisch, Ernesto, 1902-1984","http://id.loc.gov/authorities/names/n90723954","lyrasis-dts"
"/agents/people/77878","Brent, Charles Henry, 1862-1929","http://id.loc.gov/authorities/names/n96029853","lyrasis-dts"
"/agents/people/77881","Bishop, Abraham, 1763-1844","http://id.loc.gov/authorities/names/n83196993","lyrasis-dts"
"/agents/people/77882","Kook, Abraham Isaac, 1865-1935","http://id.loc.gov/authorities/names/n81133579","lyrasis-dts"
"/agents/people/77884","Shaw, Albert D. (Albert Duane), 1841-1901","http://id.loc.gov/authorities/names/no2007159077","lyrasis-dts"
"/agents/people/77886","Worcester, Donald E. (Donald Emmet), 1915-2003","http://id.loc.gov/authorities/names/n79026845","lyrasis-dts"
"/agents/people/77887","Jackson, William, 1759-1828","http://id.loc.gov/authorities/names/n85121887","lyrasis-dts"
"/agents/people/77888","Jelliffe, Smith Ely, 1866-1945","http://id.loc.gov/authorities/names/n82207729","lyrasis-dts"
"/agents/people/77891","Vizenor, Gerald Robert, 1934-","http://id.loc.gov/authorities/names/n79065524","lyrasis-dts"
"/agents/people/77894","Greene, Edwin, 1856-1915","http://id.loc.gov/authorities/names/no2007151447","lyrasis-dts"
"/agents/people/77896","Liman, Arthur L.","http://id.loc.gov/authorities/names/n82214555","lyrasis-dts"
"/agents/people/77901","Jewett, F. G. (Freeborn G.)","http://id.loc.gov/authorities/names/no2006014668","lyrasis-dts"
"/agents/people/77905","Boerker, Richard H. D. (Richard Hans Douai), 1887-","http://id.loc.gov/authorities/names/n94048218","lyrasis-dts"
"/agents/people/77909","Goodrich, Chauncey Shafter","http://id.loc.gov/authorities/names/nr92022345","lyrasis-dts"
"/agents/people/77911","Hopkins, Samuel, 1807-1887","http://id.loc.gov/authorities/names/nr92025480","lyrasis-dts"
"/agents/people/77915","Curtis, Samuel Ryan, 1805-1866","http://id.loc.gov/authorities/names/no90000250","lyrasis-dts"
"/agents/people/77918","Blackett, Basil P., Sir (Basil Phillott), 1882-1935","http://id.loc.gov/authorities/names/no96065061","lyrasis-dts"
"/agents/people/77920","Ospovat, Henry, 1877 or 1878-1909","http://id.loc.gov/authorities/names/nr90028955","lyrasis-dts"
"/agents/people/77922","Llewelyn Davies, Nicholas, 1903-1980","http://id.loc.gov/authorities/names/n2004023048","lyrasis-dts"
"/agents/people/77924","Gano, Stephen, 1762-1828","http://id.loc.gov/authorities/names/n85028478","lyrasis-dts"
"/agents/people/77925","Dalzell, George W. (George Walton), 1877-1953","http://id.loc.gov/authorities/names/n82151059","lyrasis-dts"
"/agents/people/77927","Gulliver, Ashbel Green, 1897-","http://id.loc.gov/authorities/names/no97055493","lyrasis-dts"
"/agents/people/77929","Vaughan, Herbert M. (Herbert Millingchamp), 1870-1948","http://id.loc.gov/authorities/names/nr89005512","lyrasis-dts"
"/agents/people/77932","Harrod, Roy, 1900-1978","http://id.loc.gov/authorities/names/n79109072","lyrasis-dts"
"/agents/people/77940","Wright, David, 1920-1994","http://id.loc.gov/authorities/names/n50024521","lyrasis-dts"
"/agents/people/77942","Stone, Lucy, 1818-1893","http://id.loc.gov/authorities/names/n81010194","lyrasis-dts"
"/agents/people/77946","Macdonald-Wright, Stanton, 1890-1973","http://id.loc.gov/authorities/names/n85813697","lyrasis-dts"
"/agents/people/77947","Johnson, Ann Francis, 1792-","http://id.loc.gov/authorities/names/n93009162","lyrasis-dts"
"/agents/people/77948","Swainson, William, 1789-1855","http://id.loc.gov/authorities/names/n88600781","lyrasis-dts"
"/agents/people/77949","Bloomfield, Joseph, 1753-1823","http://id.loc.gov/authorities/names/n82047345","lyrasis-dts"
"/agents/people/77954","Gilbert, D. J. (David J.)","http://id.loc.gov/authorities/names/no00082360","lyrasis-dts"
"/agents/people/77955","Dewey, Orville, 1794-1882","http://id.loc.gov/authorities/names/n87851745","lyrasis-dts"
"/agents/people/77957","Granville-Barker, Harley, 1877-1946","http://id.loc.gov/authorities/names/n79084024","lyrasis-dts"
"/agents/people/77960","Dickinson, Susan Huntington, 1830-1913","http://id.loc.gov/authorities/names/n98075304","lyrasis-dts"
"/agents/people/77963","Smith, Nathan, 1762-1829","http://id.loc.gov/authorities/names/n85801700","lyrasis-dts"
"/agents/people/77969","Poling, Daniel A. (Daniel Alfred), 1884-1968","http://id.loc.gov/authorities/names/n90701063","lyrasis-dts"
"/agents/people/77970","Blair, William","http://id.loc.gov/authorities/names/n94055095","lyrasis-dts"
"/agents/people/77972","Alexander, F. Matthias (Frederick Matthias), 1869-1955","http://id.loc.gov/authorities/names/n79086449","lyrasis-dts"
"/agents/people/77977","Watrous, Geo. H (George H.)","http://id.loc.gov/authorities/names/n2012189983","lyrasis-dts"
"/agents/people/77979","Hall, A. C. A. (Arthur Crawshay Alliston), 1847-1930","http://id.loc.gov/authorities/names/no90018725","lyrasis-dts"
"/agents/people/77984","Wechsler, Howard J.","http://id.loc.gov/authorities/names/n84075105","lyrasis-dts"
"/agents/people/77987","Galsworthy, Ada, -1956","http://id.loc.gov/authorities/names/no96021779","lyrasis-dts"
"/agents/people/77990","Erler, Adalbert, 1904-","http://id.loc.gov/authorities/names/n83063598","lyrasis-dts"
"/agents/people/77993","Wagner, Winifred","http://id.loc.gov/authorities/names/nr89004883","lyrasis-dts"
"/agents/people/77995","Eulenberg, Herbert, 1876-1949","http://id.loc.gov/authorities/names/n90702566","lyrasis-dts"
"/agents/people/77999","Ironside, Robin","http://id.loc.gov/authorities/names/n97872780","lyrasis-dts"
"/agents/people/78001","Bullard, F. Lauriston (Frederic Lauriston), 1866-1952","http://id.loc.gov/authorities/names/n90613445","lyrasis-dts"
"/agents/people/78003","Powers, Grover Francis, 1887-1968","http://id.loc.gov/authorities/names/n00113360","lyrasis-dts"
"/agents/people/78004","Aufricht, Ernst-Josef","http://id.loc.gov/authorities/names/n97871905","lyrasis-dts"
"/agents/people/78006","Jackson, Edith Banfield, 1895-1977","http://id.loc.gov/authorities/names/n94086722","lyrasis-dts"
"/agents/people/78009","Coutts, Thomas, 1735-1822","http://id.loc.gov/authorities/names/n85312245","lyrasis-dts"
"/agents/people/78011","Bing, Franklin C. (Franklin Church), 1902-","http://id.loc.gov/authorities/names/n89614440","lyrasis-dts"
"/agents/people/78012","Lamar, L. Q. C. (Lucius Quintus Cincinnatus), 1825-1893","http://id.loc.gov/authorities/names/n86111004","lyrasis-dts"
"/agents/people/78013","Faure, Jean-Pierre","http://id.loc.gov/authorities/names/n83032597","lyrasis-dts"
"/agents/people/78014","Simonson, Lee, 1888-1967","http://id.loc.gov/authorities/names/n50026265","lyrasis-dts"
"/agents/people/78016","Kuhn, Adalbert, 1812-1881","http://id.loc.gov/authorities/names/n82107843","lyrasis-dts"
"/agents/people/78020","Leopold, Holy Roman Emperor, I, 1640-1705","http://id.loc.gov/authorities/names/n82099690","lyrasis-dts"
"/agents/people/78027","Corey, William","http://id.loc.gov/authorities/names/no2006086996","lyrasis-dts"
"/agents/people/78029","Root, Elihu, 1881-1967","http://id.loc.gov/authorities/names/n96086483","lyrasis-dts"
"/agents/people/78035","Wardwell, Allen","http://id.loc.gov/authorities/names/n79007477","lyrasis-dts"
"/agents/people/78038","Green, Thomas F.","http://id.loc.gov/authorities/names/n80023126","lyrasis-dts"
"/agents/people/78040","Mickiewicz, Ellen Propper","http://id.loc.gov/authorities/names/n80104834","lyrasis-dts"
"/agents/people/78041","Akarova, 1904-","http://id.loc.gov/authorities/names/nr94013816","lyrasis-dts"
"/agents/people/78042","Meen, Henry, 1744-1817","http://id.loc.gov/authorities/names/nr93024406","lyrasis-dts"
"/agents/people/78043","Albertson, Ralph, 1866-1951","http://id.loc.gov/authorities/names/no2005002320","lyrasis-dts"
"/agents/people/78046","Gorczynski, Renata","http://id.loc.gov/authorities/names/n83039271","lyrasis-dts"
"/agents/people/78048","Price, Derek J. de Solla (Derek John de Solla), 1922-1983","http://id.loc.gov/authorities/names/n50027474","lyrasis-dts"
"/agents/people/78053","Dessoff, Margarethe, 1874-1944","http://id.loc.gov/authorities/names/no91022559","lyrasis-dts"
"/agents/people/78057","Munshi, Kanaiyalal Maneklal, 1887-1971","http://id.loc.gov/authorities/names/n50039485","lyrasis-dts"
"/agents/people/78067","Leon, Derrick, 1908-1944","http://id.loc.gov/authorities/names/no2005086720","lyrasis-dts"
"/agents/people/78068","Babcock, Sidney, 1797?-1884","http://id.loc.gov/authorities/names/n85121757","lyrasis-dts"
"/agents/people/78069","Terry, Josephine","http://id.loc.gov/authorities/names/no2006111972","lyrasis-dts"
"/agents/people/78072","Rosenthal, Sam","http://id.loc.gov/authorities/names/no2011015446","lyrasis-dts"
"/agents/people/78073","Armour, Norman, 1887-1982","http://id.loc.gov/authorities/names/no2010194532","lyrasis-dts"
"/agents/people/78075","Black, Algernon D. (Algernon David), 1900-1993","http://id.loc.gov/authorities/names/n50011950","lyrasis-dts"
"/agents/people/78079","Digges, Thomas, -1595","http://id.loc.gov/authorities/names/n84177466","lyrasis-dts"
"/agents/people/78084","Viets, Henry R. (Henry Rouse), 1890-1969","http://id.loc.gov/authorities/names/n85802710","lyrasis-dts"
"/agents/people/78092","Pollak-Kinsky, Helga, 1930-","http://id.loc.gov/authorities/names/no2014116133","lyrasis-dts"
"/agents/people/78093","Burnet, Gilbert, 1643-1715","http://id.loc.gov/authorities/names/n50032699","lyrasis-dts"
"/agents/people/78094","DeForest, Charlotte B., 1879-","http://id.loc.gov/authorities/names/n85073646","lyrasis-dts"
