uri,sort_name,authority_id,created_by,
/agents/people/71839,"Bankes, Henry, 1757-1834",http://id.loc.gov/authorities/names/n88087167,lyrasis-dts,http://www.wikidata.org/entity/Q15989822
/agents/people/80867,"Clarke, William, 1696-1771",http://id.loc.gov/authorities/names/no91005555,lyrasis-dts,http://www.wikidata.org/entity/Q15989908
/agents/people/73470,"Day, George Edward, 1815-1872",http://id.loc.gov/authorities/names/n79063555,lyrasis-dts,http://www.wikidata.org/entity/Q15989951
/agents/people/59899,"Boyd, William K. (William Kenneth), 1879-1938",http://id.loc.gov/authorities/names/n50043156,amd243,http://www.wikidata.org/entity/Q15991019
/agents/people/76929,"Fuchs, Lawrence H., 1927-2013",http://id.loc.gov/authorities/names/n80013267,amd243,http://www.wikidata.org/entity/Q15993191
/agents/people/69747,"Bruce, John, 1802-1869",http://id.loc.gov/authorities/names/n88626832,lyrasis-dts,http://www.wikidata.org/entity/Q15994332
/agents/people/61796,"Jamieson, Alexander",http://id.loc.gov/authorities/names/n88132538,lyrasis-dts,http://www.wikidata.org/entity/Q15994540
/agents/people/63138,"Magalhães, João Jacinto de, 1722-1790",http://id.loc.gov/authorities/names/n82111341,lyrasis-dts,http://www.wikidata.org/entity/Q15994609
/agents/people/76744,"Markland, J. H. (James Heywood), 1788-1864",http://id.loc.gov/authorities/names/n88132696,lyrasis-dts,http://www.wikidata.org/entity/Q15994617
/agents/people/76141,"Parsons, William, active 1785-1807",http://id.loc.gov/authorities/names/nr93030170,lyrasis-dts,http://www.wikidata.org/entity/Q15994675
/agents/people/85661,"Vallancey, Charles, 1721-1812",http://id.loc.gov/authorities/names/n85067455,lyrasis-dts,http://www.wikidata.org/entity/Q15994799
/agents/people/82567,"Tittmann, O. H. (Otto Hilgard), 1850-1938",http://id.loc.gov/authorities/names/no90004635,lyrasis-dts,http://www.wikidata.org/entity/Q15995543
/agents/people/79204,"Burpee, Charles W. (Charles Winslow), 1859-",http://id.loc.gov/authorities/names/n88678748,lyrasis-dts,http://www.wikidata.org/entity/Q15995669
/agents/people/90104,"Waite, H. M. (Henry Matson), 1869-1944",http://id.loc.gov/authorities/names/no2015125132,amd243,http://www.wikidata.org/entity/Q15996017
/agents/people/71344,"Rose-Innes, J. (James), 1855-1942",http://id.loc.gov/authorities/names/no91027236,lyrasis-dts,http://www.wikidata.org/entity/Q15996283
/agents/people/65824,"Ricci, Seymour de, 1881-1942",http://id.loc.gov/authorities/names/n50075849,amd243,http://www.wikidata.org/entity/Q15996348
/agents/people/89185,"Bell, Mary A., 1873-1941",http://id.loc.gov/authorities/names/no2017021825,lyrasis-dts,http://www.wikidata.org/entity/Q15996393
/agents/people/79823,"Henderson, C. Hanford (Charles Hanford), 1861-1941",http://id.loc.gov/authorities/names/n2001062102,lyrasis-dts,http://www.wikidata.org/entity/Q15996436
/agents/people/85091,"Von Staden, Heinrich, 1939-",http://id.loc.gov/authorities/names/n86010273,lyrasis-dts,http://www.wikidata.org/entity/Q1599684
/agents/people/83197,"Loomis, Elisha S. (Elisha Scott), 1852-1940",http://id.loc.gov/authorities/names/n84042105,lyrasis-dts,http://www.wikidata.org/entity/Q15996993
/agents/people/62565,"Anspacher, Louis Kaufman, 1878-1947",http://id.loc.gov/authorities/names/n90680249,lyrasis-dts,http://www.wikidata.org/entity/Q15997457
/agents/people/59458,"Joachim, Joseph, 1831-1907",http://id.loc.gov/authorities/names/n81033541,amd243,http://www.wikidata.org/entity/Q159976
/agents/people/60848,"Dunstan, Wyndham R. (Wyndham Rowland), 1861-1949",http://id.loc.gov/authorities/names/no2005072314,lyrasis-dts,http://www.wikidata.org/entity/Q15997759
/agents/people/92477,"Burgess, Gelett, 1866-1951",http://id.loc.gov/authorities/names/n50045598,amd243,http://www.wikidata.org/entity/Q15998059
/agents/people/87339,"Adams, Katharine, 1862-1952",http://id.loc.gov/authorities/names/nr97023637,lyrasis-dts,http://www.wikidata.org/entity/Q15998187
/agents/people/83966,"Marsh, Benjamin Clarke, 1877-1952",http://id.loc.gov/authorities/names/n87130131,lyrasis-dts,http://www.wikidata.org/entity/Q15998266
/agents/people/61058,"Joerg, W. L. G. (Wolfgang Louis Gottfried), 1885-1952",http://id.loc.gov/authorities/names/n87150512,lyrasis-dts,http://www.wikidata.org/entity/Q15998318
/agents/people/85616,"Hunter, Walter S. (Walter Samuel), 1889-1954",http://id.loc.gov/authorities/names/no2010003769,lyrasis-dts,http://www.wikidata.org/entity/Q15998522
/agents/people/82233,"Hodson, James Lansdale, 1891-1956",http://id.loc.gov/authorities/names/n89643369,amd243,http://www.wikidata.org/entity/Q15998824
/agents/people/82158,"Kortschak, Hugo, 1884-1957",http://id.loc.gov/authorities/names/no92019888,amd243,http://www.wikidata.org/entity/Q15998988
/agents/people/73319,"Du Bois, Eugene F. (Eugene Floyd), 1882-1959",http://id.loc.gov/authorities/names/n83827625,amd243,http://www.wikidata.org/entity/Q15999291
/agents/people/68220,"Harvey, E. Newton (Edmund Newton), 1887-1959",http://id.loc.gov/authorities/names/n85806157,lyrasis-dts,http://www.wikidata.org/entity/Q15999296
/agents/people/89515,"Haynes, George Edmund, 1880-1960",http://id.loc.gov/authorities/names/n50034044,lyrasis-dts,http://www.wikidata.org/entity/Q15999316
/agents/people/56160,"Mims, Edwin, 1872-1959",http://id.loc.gov/authorities/names/n50041761,amd243,http://www.wikidata.org/entity/Q15999349
/agents/people/63375,"Deutsch, Albert, 1905-1961",http://id.loc.gov/authorities/names/n50001781,lyrasis-dts,http://www.wikidata.org/entity/Q15999577
/agents/people/69170,"Palmer, Herbert E. (Herbert Edward), 1880-1961",http://id.loc.gov/authorities/names/nr95033048,amd243,http://www.wikidata.org/entity/Q15999647
/agents/people/91643,"Mangan, Sherry, 1904-",http://id.loc.gov/authorities/names/n82066825,lyrasis-dts,http://www.wikidata.org/entity/Q15999671
/agents/people/58408,"Straus, Nathan, 1889-1961",http://id.loc.gov/authorities/names/n91048246,lyrasis-dts,http://www.wikidata.org/entity/Q15999682
/agents/people/92851,"Edgerton, Franklin, 1885-1963",http://id.loc.gov/authorities/names/n50031948,lyrasis-dts,http://www.wikidata.org/entity/Q16002981
/agents/people/94320,"Martin, Hugh, 1890-1964",http://id.loc.gov/authorities/names/n80135840,mc2343,http://www.wikidata.org/entity/Q16003722
/agents/corporate_entities/8991,Royal College of Physicians of London,http://id.loc.gov/authorities/names/n80046799,lyrasis-dts,http://www.wikidata.org/entity/Q16003969
/agents/people/84189,"Reed, Lowell J. (Lowell Jacob), 1886-",http://id.loc.gov/authorities/names/no2001039731,lyrasis-dts,http://www.wikidata.org/entity/Q16004094
/agents/people/88503,"Van Doren, Irita Taylor, 1891-1966",http://id.loc.gov/authorities/names/n96066126,lyrasis-dts,http://www.wikidata.org/entity/Q16004119
/agents/people/75129,"Pollini, Maurizio, 1942-",http://id.loc.gov/authorities/names/n81048031,amd243,http://www.wikidata.org/entity/Q160058
/agents/people/75572,"Work, John W. (John Wesley), 1901-1967",http://id.loc.gov/authorities/names/n88006183,amd243,http://www.wikidata.org/entity/Q16005914
/agents/people/74844,"Marschner, Heinrich, 1795-1861",http://id.loc.gov/authorities/names/n82225838,amd243,http://www.wikidata.org/entity/Q160063
/agents/people/61099,"Swing, Betty Gram, 1893-1969",http://id.loc.gov/authorities/names/no2014091936,amd243,http://www.wikidata.org/entity/Q16006573
/agents/people/72283,"Reid, Helen Rogers, 1882-1970",http://id.loc.gov/authorities/names/n98056689,lyrasis-dts,http://www.wikidata.org/entity/Q16006837
/agents/people/74901,"Smith, Truman, 1893-1970",http://id.loc.gov/authorities/names/no2004063817,lyrasis-dts,http://www.wikidata.org/entity/Q16006846
/agents/people/57513,"Bowen, Croswell, 1905-1971",http://id.loc.gov/authorities/names/no2012104796,amd243,http://www.wikidata.org/entity/Q16006918
/agents/people/61427,"Harding, Bertita",http://id.loc.gov/authorities/names/no90026279,lyrasis-dts,http://www.wikidata.org/entity/Q16007025
/agents/people/82273,"Walker, Charles R. (Charles Rumford), 1893-1974",http://id.loc.gov/authorities/names/n79090103,amd243,http://www.wikidata.org/entity/Q16007725
/agents/people/89909,"Guthrie, Douglas, 1885-1975",http://id.loc.gov/authorities/names/n84804234,lyrasis-dts,http://www.wikidata.org/entity/Q16007805
/agents/people/57705,"Powell, Lawrence Fitzroy, 1881-1975",http://id.loc.gov/authorities/names/n89616212,lyrasis-dts,http://www.wikidata.org/entity/Q16007859
/agents/people/78006,"Jackson, Edith Banfield, 1895-1977",http://id.loc.gov/authorities/names/n94086722,lyrasis-dts,http://www.wikidata.org/entity/Q16008219
/agents/people/76629,"Markel, Lester, 1894-",http://id.loc.gov/authorities/names/n50040713,lyrasis-dts,http://www.wikidata.org/entity/Q16008243
/agents/people/68627,"Lubin, Isador, 1896-1978",http://id.loc.gov/authorities/names/n90660811,lyrasis-dts,http://www.wikidata.org/entity/Q16008410
/agents/people/73595,"Goff, Lloyd Lózes, 1917-1983",http://id.loc.gov/authorities/names/no2002049566,lyrasis-dts,http://www.wikidata.org/entity/Q16009982
/agents/people/78465,"Watson, James S. (James Sibley), 1894-1982",http://id.loc.gov/authorities/names/n92103370,lyrasis-dts,http://www.wikidata.org/entity/Q16010008
/agents/people/56339,"Drummond, Roscoe, 1902-1983",http://id.loc.gov/authorities/names/n2004022260,lyrasis-dts,http://www.wikidata.org/entity/Q16010338
/agents/people/77638,"Fraenkel, Osmond K. (Osmond Kessler), 1888-1983",http://id.loc.gov/authorities/names/n50025367,amd243,http://www.wikidata.org/entity/Q16010472
/agents/people/73505,"Pollikoff, Max, 1904-1984",http://id.loc.gov/authorities/names/n83066003,amd243,http://www.wikidata.org/entity/Q16011006
/agents/people/91017,"Wood, Audrey, 1905-",http://id.loc.gov/authorities/names/n81067493,lyrasis-dts,http://www.wikidata.org/entity/Q16011138
/agents/people/88505,"Mizener, Arthur, 1907-",http://id.loc.gov/authorities/names/n79064702,amd243,http://www.wikidata.org/entity/Q16012130
/agents/people/91592,"Barker, George, 1913-1991",http://id.loc.gov/authorities/names/n50017790,lyrasis-dts,http://www.wikidata.org/entity/Q16012563
/agents/people/85242,"Hensel, H. Struve (Herman Struve), 1901-1991",http://id.loc.gov/authorities/names/no2009199147,lyrasis-dts,http://www.wikidata.org/entity/Q16012617
/agents/people/59519,"Matthews, T. S. (Thomas Stanley), 1901-1991",http://id.loc.gov/authorities/names/n79145000,amd243,http://www.wikidata.org/entity/Q16012654
/agents/people/74745,"Cole, Ulric, 1905-1992",http://id.loc.gov/authorities/names/no2001028741,lyrasis-dts,http://www.wikidata.org/entity/Q16012756
/agents/people/65506,"Ivey, John E., Jr., 1919-1992",http://id.loc.gov/authorities/names/no96040659,amd243,http://www.wikidata.org/entity/Q16012805
/agents/people/79255,"Lees-Milne, Alvilde",http://id.loc.gov/authorities/names/n80053619,lyrasis-dts,http://www.wikidata.org/entity/Q16013170
/agents/people/61028,"Fitelson, H. William, 1905-1994",http://id.loc.gov/authorities/names/n2011078723,lyrasis-dts,http://www.wikidata.org/entity/Q16013194
/agents/people/79493,"Xavier, Hector",http://id.loc.gov/authorities/names/n95062321,lyrasis-dts,http://www.wikidata.org/entity/Q16013348
/agents/people/88461,"Lamm, Lawrence W.",http://id.loc.gov/authorities/names/n99042957,lyrasis-dts,http://www.wikidata.org/entity/Q16013466
/agents/corporate_entities/12687,Majdanek (Concentration camp),http://id.loc.gov/authorities/names/no96065728,lyrasis-dts,http://www.wikidata.org/entity/Q160135
/agents/people/74262,"Salemme, Antonio, 1892-1995",http://id.loc.gov/authorities/names/n85824247,amd243,http://www.wikidata.org/entity/Q16013521
/agents/corporate_entities/9386,Mauthausen (Concentration camp),http://id.loc.gov/authorities/names/no96065604,lyrasis-dts,http://www.wikidata.org/entity/Q160139
/agents/corporate_entities/11980,Belzec (Concentration camp),http://id.loc.gov/authorities/names/n97037280,lyrasis-dts,http://www.wikidata.org/entity/Q160143
/agents/people/67261,"Fitch, James Marston",http://id.loc.gov/authorities/names/n80113828,lyrasis-dts,http://www.wikidata.org/entity/Q16014861
/agents/people/59385,"Poteat, William H.",http://id.loc.gov/authorities/names/n85177001,lyrasis-dts,http://www.wikidata.org/entity/Q16014956
/agents/corporate_entities/10704,Chelmno (Concentration camp),http://id.loc.gov/authorities/names/no98064887,lyrasis-dts,http://www.wikidata.org/entity/Q160152
/agents/people/73724,"Thomas, John, 1927-2001",http://id.loc.gov/authorities/names/n81024450,lyrasis-dts,http://www.wikidata.org/entity/Q16015316
/agents/people/58412,"Giard, Robert, 1939-2002",http://id.loc.gov/authorities/names/n96096720,amd243,http://www.wikidata.org/entity/Q16015484
/agents/people/89162,"Gould, Lois, 1931-2002",http://id.loc.gov/authorities/names/n50035747,amd243,http://www.wikidata.org/entity/Q16015494
/agents/people/80674,"Stoddard, Whitney S., 1913-",http://id.loc.gov/authorities/names/n50011394,amd243,http://www.wikidata.org/entity/Q16016034
/agents/people/58586,"Brieff, Frank",http://id.loc.gov/authorities/names/no92008377,lyrasis-dts,http://www.wikidata.org/entity/Q16016378
/agents/people/71133,"Fesler, James W. (James William), 1911-2005",http://id.loc.gov/authorities/names/n79102847,lyrasis-dts,http://www.wikidata.org/entity/Q16016432
/agents/corporate_entities/12306,Theresienstadt (Concentration camp),http://id.loc.gov/authorities/names/no96065698,lyrasis-dts,http://www.wikidata.org/entity/Q160175
/agents/people/57404,"Lynd, Helen Merrell, 1896-1982",http://id.loc.gov/authorities/names/n50043048,lyrasis-dts,http://www.wikidata.org/entity/Q1601853
/agents/people/63178,"Smith, David M. (David Martyn), 1921-",http://id.loc.gov/authorities/names/n85230229,amd243,http://www.wikidata.org/entity/Q16018596
/agents/people/81946,"Hull, McAllister H., 1923-",http://id.loc.gov/authorities/names/n88053662,lyrasis-dts,http://www.wikidata.org/entity/Q16019097
/agents/people/91447,"Prusoff, William Herman, 1920-2011",http://id.loc.gov/authorities/names/n82032452,lyrasis-dts,http://www.wikidata.org/entity/Q16019192
/agents/people/84850,"Smith, Robert W., 1926-",http://id.loc.gov/authorities/names/n50013204,lyrasis-dts,http://www.wikidata.org/entity/Q16019229
/agents/people/76219,"Mesmer, Franz Anton, 1734-1815",http://id.loc.gov/authorities/names/n80060837,amd243,http://www.wikidata.org/entity/Q160202
/agents/people/68413,"Arrau, Claudio, 1903-1991",http://id.loc.gov/authorities/names/n81084040,amd243,http://www.wikidata.org/entity/Q160223
/agents/people/82556,"Watson, Dawson Dawson, 1864-1939",http://id.loc.gov/authorities/names/no2012143812,lyrasis-dts,http://www.wikidata.org/entity/Q16022859
/agents/people/92511,"Morse, William R. (William Reginald), 1874-1939",http://id.loc.gov/authorities/names/n84805612,amd243,http://www.wikidata.org/entity/Q16022919
/agents/people/83553,"Flandrau, Charles Macomb, 1871-1938",http://id.loc.gov/authorities/names/n85034381,lyrasis-dts,http://www.wikidata.org/entity/Q16023226
/agents/people/79498,"Haupt, Lewis M. (Lewis Muhlenberg), 1844-1937",http://id.loc.gov/authorities/names/n91014864,amd243,http://www.wikidata.org/entity/Q16023443
/agents/corporate_entities/10196,"Metropolitan Museum of Art (New York, N.Y.)",http://id.loc.gov/authorities/names/n79129629,lyrasis-dts,http://www.wikidata.org/entity/Q160236
/agents/people/59620,"Drayton, Grace G. (Grace Gebbie), 1877-1936",http://id.loc.gov/authorities/names/n84034417,amd243,http://www.wikidata.org/entity/Q16025149
/agents/people/74311,"Leighton of Stretton, Frederic Leighton, Baron, 1830-1896",http://id.loc.gov/authorities/names/n80079496,amd243,http://www.wikidata.org/entity/Q160252
/agents/people/71789,"Landowska, Wanda, 1879-1959",http://id.loc.gov/authorities/names/n83121776,amd243,http://www.wikidata.org/entity/Q160257
/agents/people/86210,"Bell, John C. (John Cromwell), 1861-1935",http://id.loc.gov/authorities/names/no2001090697,lyrasis-dts,http://www.wikidata.org/entity/Q16026117
/agents/corporate_entities/13261,Gross-Rosen (Concentration camp),http://id.loc.gov/authorities/names/no97028022,lyrasis-dts,http://www.wikidata.org/entity/Q160268
/agents/people/74192,"Rockefeller, John D. (John Davison), 1839-1937",http://id.loc.gov/authorities/names/n79095196,amd243,http://www.wikidata.org/entity/Q160278
/agents/people/73225,"Downes, Donald, 1903-",http://id.loc.gov/authorities/names/no2003010648,lyrasis-dts,http://www.wikidata.org/entity/Q16028095
/agents/people/80165,"Howland, Charles P. (Charles Prentice), 1869-1932",http://id.loc.gov/authorities/names/no00073499,amd243,http://www.wikidata.org/entity/Q16029335
/agents/people/56447,"Lungren, Fernand, 1857-1932",http://id.loc.gov/authorities/names/nr00015171,lyrasis-dts,http://www.wikidata.org/entity/Q16029345
/agents/people/62442,"Willard, Charles Dwight, 1866-1914",http://id.loc.gov/authorities/names/no97032071,lyrasis-dts,http://www.wikidata.org/entity/Q16029509
/agents/people/87346,"Hennessy, Swan, 1866-1929",http://id.loc.gov/authorities/names/n88144450,amd243,http://www.wikidata.org/entity/Q16030169
/agents/corporate_entities/12094,University of Edinburgh,http://id.loc.gov/authorities/names/n80010178,lyrasis-dts,http://www.wikidata.org/entity/Q160302
/agents/people/66322,"Hibben, Paxton, 1880-1928",http://id.loc.gov/authorities/names/n86855737,lyrasis-dts,http://www.wikidata.org/entity/Q16030363
/agents/people/92603,"Longfellow, Alice M. (Alice Mary), 1850-1928",http://id.loc.gov/authorities/names/n86071921,lyrasis-dts,http://www.wikidata.org/entity/Q16030391
/agents/people/62116,"Salisbury, Edward Elbridge, 1814-1901",http://id.loc.gov/authorities/names/n88666876,lyrasis-dts,http://www.wikidata.org/entity/Q16030506
/agents/people/85195,"Bowen, Herbert Wolcott, 1856-1927",http://id.loc.gov/authorities/names/n86013633,lyrasis-dts,http://www.wikidata.org/entity/Q16030539
/agents/people/80878,"Herrin, William F. (William Franklin), 1854-1927",http://id.loc.gov/authorities/names/n92099476,lyrasis-dts,http://www.wikidata.org/entity/Q16030607
/agents/people/79971,"Metcalfe, Henry, 1847-",http://id.loc.gov/authorities/names/n92037665,lyrasis-dts,http://www.wikidata.org/entity/Q16030648
/agents/people/93809,"Moffett, Cleveland, 1863-1926",http://id.loc.gov/authorities/names/no90002977,amd243,http://www.wikidata.org/entity/Q16030893
/agents/people/79659,"Lewis, Henry, 1819-1904",http://id.loc.gov/authorities/names/n80006316,lyrasis-dts,http://www.wikidata.org/entity/Q16031005
/agents/people/81979,"Storrow, Charles S. (Charles Storer), 1809-1904",http://id.loc.gov/authorities/names/nr92015902,lyrasis-dts,http://www.wikidata.org/entity/Q16031063
/agents/people/60919,"Kruell, Gustave, 1843-1907",http://id.loc.gov/authorities/names/no2002099880,lyrasis-dts,http://www.wikidata.org/entity/Q16031454
/agents/people/76609,"Haines, Henry S. (Henry Stevens), 1836-1923",http://id.loc.gov/authorities/names/no2001093642,lyrasis-dts,http://www.wikidata.org/entity/Q16031565
/agents/people/67513,"Norodom Sihanouk, Prince, 1922-2012",http://id.loc.gov/authorities/names/n79139063,amd243,http://www.wikidata.org/entity/Q160318
/agents/people/83049,"Mérimée, Prosper, 1803-1870",http://id.loc.gov/authorities/names/n79066702,amd243,http://www.wikidata.org/entity/Q160333
/agents/people/65382,"Rauca, Albert Helmut",http://id.loc.gov/authorities/names/n84236907,lyrasis-dts,http://www.wikidata.org/entity/Q1604030
/agents/people/85772,"Doesburg, Theo van, 1883-1931",http://id.loc.gov/authorities/names/n79133763,amd243,http://www.wikidata.org/entity/Q160422
/agents/people/62382,"Brackett, Anna C. (Anna Callender), 1836-1911",http://id.loc.gov/authorities/names/n90678342,lyrasis-dts,http://www.wikidata.org/entity/Q16043665
/agents/people/62821,"Reed, Verner Z. (Verner Zevola), 1863-1919",http://id.loc.gov/authorities/names/n89632845,amd243,http://www.wikidata.org/entity/Q16043798
/agents/people/94455,"Rabanus Maurus, Archbishop of Mainz, 784?-856",http://id.loc.gov/authorities/names/n81125846,tevans,http://www.wikidata.org/entity/Q160441
/agents/people/76198,"Moholy-Nagy, László, 1895-1946",http://id.loc.gov/authorities/names/n79133790,amd243,http://www.wikidata.org/entity/Q160448
/agents/people/90328,"Rodell, Marie F. (Marie Freid), 1912-",http://id.loc.gov/authorities/names/no93019331,lyrasis-dts,http://www.wikidata.org/entity/Q1604549
/agents/people/84261,"Mack Smith, Denis, 1920-2017",http://id.loc.gov/authorities/names/n50041466,amd243,http://www.wikidata.org/entity/Q1604679
/agents/people/78474,"Talleyrand-Périgord, Charles Maurice de, prince de Bénévent, 1754-1838",http://id.loc.gov/authorities/names/n50008462,lyrasis-dts,http://www.wikidata.org/entity/Q160499
/agents/people/57827,"Kerouac, Jack, 1922-1969",http://id.loc.gov/authorities/names/n80036674,lyrasis-dts,http://www.wikidata.org/entity/Q160534
/agents/people/68211,"Graham, Philip L., 1915-1963",http://id.loc.gov/authorities/names/n88224871,lyrasis-dts,http://www.wikidata.org/entity/Q1605571
/agents/people/69717,"Roché, Henri Pierre, 1879-1959",http://id.loc.gov/authorities/names/n82117695,amd243,http://www.wikidata.org/entity/Q1605686
/agents/corporate_entities/11844,"United States. Army. Infantry Regiment, 2nd",http://id.loc.gov/authorities/names/nr92001900,lyrasis-dts,http://www.wikidata.org/entity/Q16057511
/agents/people/82103,"Pickard, J. L. (Josiah Little), 1824-1914",http://id.loc.gov/authorities/names/no2002079486,lyrasis-dts,http://www.wikidata.org/entity/Q16058860
/agents/people/79841,"Joynes, Edward S. (Edward Southey), 1834-1917",http://id.loc.gov/authorities/names/n2002065467,lyrasis-dts,http://www.wikidata.org/entity/Q16059322
/agents/people/66791,"Chapin, John B. (John Bassett), 1829-1918",http://id.loc.gov/authorities/names/n2012190186,amd243,http://www.wikidata.org/entity/Q16059427
/agents/people/66123,"Peyre, Henri, 1901-1988",http://id.loc.gov/authorities/names/n79026888,lyrasis-dts,http://www.wikidata.org/entity/Q1605966
/agents/people/57487,"Sutter, John Augustus, 1826-1897",http://id.loc.gov/authorities/names/n2002033392,lyrasis-dts,http://www.wikidata.org/entity/Q16059820
/agents/people/89338,"Prevost, George, Sir, 1804-1893",http://id.loc.gov/authorities/names/n85303920,lyrasis-dts,http://www.wikidata.org/entity/Q16062234
/agents/people/92265,"Purnell, Thomas, 1834-1889",http://id.loc.gov/authorities/names/n80076614,lyrasis-dts,http://www.wikidata.org/entity/Q16062664
/agents/people/89111,"Wallace, Alfred Russel, 1823-1913",http://id.loc.gov/authorities/names/n79089631,lyrasis-dts,http://www.wikidata.org/entity/Q160627
/agents/people/66093,"Stearns, Charles W. (Charles Woodward), 1818-1887",http://id.loc.gov/authorities/names/no98123082,lyrasis-dts,http://www.wikidata.org/entity/Q16062815
/agents/people/67546,"Raymond, John H. (John Howard), 1814-1878",http://id.loc.gov/authorities/names/n86022222,lyrasis-dts,http://www.wikidata.org/entity/Q16063631
/agents/people/70312,"Aron, Raymond, 1905-1983",http://id.loc.gov/authorities/names/n80126287,amd243,http://www.wikidata.org/entity/Q160640
/agents/people/56780,"Dearborn, H. A. S. (Henry Alexander Scammell), 1783-1851",http://id.loc.gov/authorities/names/n85813200,lyrasis-dts,http://www.wikidata.org/entity/Q1606422
/agents/people/58638,"Turner, Henry Ashby",http://id.loc.gov/authorities/names/n80144259,lyrasis-dts,http://www.wikidata.org/entity/Q1606444
/agents/people/61339,"Jones, Henry Arthur, 1851-1929",http://id.loc.gov/authorities/names/n50039988,lyrasis-dts,http://www.wikidata.org/entity/Q1606448
/agents/people/87925,"Carrington, Henry B., 1824-1912",http://id.loc.gov/authorities/names/n50033112,amd243,http://www.wikidata.org/entity/Q1606459
/agents/people/88097,"Barraud, Henry, 1900-1997",http://id.loc.gov/authorities/names/n82153054,amd243,http://www.wikidata.org/entity/Q1606505
/agents/people/86732,"Brown, Henry Billings, 1836-1913",http://id.loc.gov/authorities/names/n88070938,lyrasis-dts,http://www.wikidata.org/entity/Q1606519
/agents/people/88908,"Delafield, Edward, 1794-1875",http://id.loc.gov/authorities/names/n85801224,lyrasis-dts,http://www.wikidata.org/entity/Q16065316
/agents/people/81510,"Livingston, Brockholst, 1757-1823",http://id.loc.gov/authorities/names/n85145397,lyrasis-dts,http://www.wikidata.org/entity/Q1606548
/agents/people/69653,"Beman, Amos Gerry, 1812-1874",http://id.loc.gov/authorities/names/no2004036101,lyrasis-dts,http://www.wikidata.org/entity/Q16065517
/agents/people/92219,"Brant, Henry, 1913-2008",http://id.loc.gov/authorities/names/n82162694,amd243,http://www.wikidata.org/entity/Q1606553
/agents/people/60834,"Lord, Eleazar, 1788-1871",http://id.loc.gov/authorities/names/n88142786,lyrasis-dts,http://www.wikidata.org/entity/Q16065593
/agents/people/65488,"Lane, Ebenezer, 1793-1866",http://id.loc.gov/authorities/names/n98084722,lyrasis-dts,http://www.wikidata.org/entity/Q16065829
/agents/people/87415,"Pierce, Josiah, 1792-1866",http://id.loc.gov/authorities/names/nr97018422,lyrasis-dts,http://www.wikidata.org/entity/Q16065848
/agents/people/79697,"Ollier, Charles, 1788-1859",http://id.loc.gov/authorities/names/n88677404,lyrasis-dts,http://www.wikidata.org/entity/Q16066154
/agents/people/87518,"Canby, James, 1781-1858",http://id.loc.gov/authorities/names/nr92014713,lyrasis-dts,http://www.wikidata.org/entity/Q16066172
/agents/people/91600,"Croswell, Harry, 1778-1858",http://id.loc.gov/authorities/names/n85024020,lyrasis-dts,http://www.wikidata.org/entity/Q16066176
/agents/people/89390,"Read, John, 1769-1854",http://id.loc.gov/authorities/names/n85250689,lyrasis-dts,http://www.wikidata.org/entity/Q16066295
/agents/people/61982,"Bumstead, Albert H. (Albert Hoit), 1875-1940",http://id.loc.gov/authorities/names/n81018240,lyrasis-dts,http://www.wikidata.org/entity/Q16066835
/agents/people/92890,"Huggins, William, Sir, 1824-1910",http://id.loc.gov/authorities/names/n87830494,amd243,http://www.wikidata.org/entity/Q160681
/agents/people/80053,"Clayton, Henry Helm, 1861-1946",http://id.loc.gov/authorities/names/no99044783,lyrasis-dts,http://www.wikidata.org/entity/Q1606841
/agents/people/66609,"Smith, Henry Holmes",http://id.loc.gov/authorities/names/n83187230,lyrasis-dts,http://www.wikidata.org/entity/Q1606876
/agents/people/65122,"Luce, Henry, III, 1925-2005",http://id.loc.gov/authorities/names/n2007028073,lyrasis-dts,http://www.wikidata.org/entity/Q1606990
/agents/people/79685,"Fletcher, Henry Prather, 1873-1959",http://id.loc.gov/authorities/names/n81021922,lyrasis-dts,http://www.wikidata.org/entity/Q1607131
/agents/people/76719,"Fairchild, Henry Pratt, 1880-1956",http://id.loc.gov/authorities/names/n87896896,lyrasis-dts,http://www.wikidata.org/entity/Q1607175
/agents/people/75341,"Lang, Henry Roseman, 1853-1934",http://id.loc.gov/authorities/names/no00044374,lyrasis-dts,http://www.wikidata.org/entity/Q1607220
/agents/people/58767,"Marshall, Henry Rutgers, 1852-1927",http://id.loc.gov/authorities/names/nr95022002,lyrasis-dts,http://www.wikidata.org/entity/Q1607225
/agents/people/72072,"Tomlinson, H. M. (Henry Major), 1873-1958",http://id.loc.gov/authorities/names/n50016828,lyrasis-dts,http://www.wikidata.org/entity/Q1607310
/agents/people/74185,"Watterson, Henry, 1840-1921",http://id.loc.gov/authorities/names/n50043700,lyrasis-dts,http://www.wikidata.org/entity/Q1607389
/agents/people/86315,"Beecher, Henry Ward, 1813-1887",http://id.loc.gov/authorities/names/n50007898,amd243,http://www.wikidata.org/entity/Q1607404
/agents/people/57211,"Steed, Henry Wickham, 1871-1956",http://id.loc.gov/authorities/names/n88144632,lyrasis-dts,http://www.wikidata.org/entity/Q1607412
/agents/people/77813,"Kijowski, Andrzej, 1928-1985",http://id.loc.gov/authorities/names/n82024903,lyrasis-dts,http://www.wikidata.org/entity/Q1607497
